alpha,condition,js,nll,nll_zero
1.0,shuf,1.5853402146603912e-05,1.7881377516459906e-06,5.447716102935374e-05
2.0,real,2.1704590835724957e-05,7.247662142617628e-05,5.447716102935374e-05
2.0,shuf,1.3364058759179898e-05,1.9430925021879375e-05,5.447716102935374e-05
0.0,real,0.0,2.5804905891418457,2.5804905891418457
0.0,shuf,0.0,2.5804905891418457,2.5804905891418457
0.25,real,0.05162224918603897,1.500139832496643,2.5804905891418457
0.25,shuf,0.06610611081123352,1.9016035795211792,2.5804905891418457
0.5,real,0.12004885077476501,1.0279064178466797,2.5804905891418457
0.5,shuf,0.13568229973316193,1.7687134742736816,2.5804905891418457
1.0,real,0.2359122633934021,0.5554565191268921,2.5804905891418457
1.0,shuf,0.21411581337451935,1.0901738405227661,2.5804905891418457
2.0,real,0.18613973259925842,1.0766410827636719,2.5804905891418457
2.0,shuf,0.2660452425479889,1.2156789302825928,2.5804905891418457
0.0,real,0.0,0.0001137191939051263,0.0001137191939051263
0.0,shuf,0.0,0.0001137191939051263,0.0001137191939051263
0.25,real,1.116881139751058e-05,4.100715523236431e-05,0.0001137191939051263
0.25,shuf,1.9222610717406496e-05,2.0146166207268834e-05,0.0001137191939051263
0.5,real,2.0910916646244004e-05,2.372236667724792e-05,0.0001137191939051263
0.5,shuf,3.18351412715856e-05,5.125986263010418e-06,0.0001137191939051263
1.0,real,3.610512794693932e-05,4.529942543740617e-06,0.0001137191939051263
1.0,shuf,3.869803185807541e-05,5.960462772236497e-07,0.0001137191939051263
2.0,real,0.2871503233909607,0.9694932699203491,0.0001137191939051263
2.0,shuf,0.0008348558330908418,0.0026718415319919586,0.0001137191939051263
0.0,real,0.0,0.09563569724559784,0.09563569724559784
0.0,shuf,0.0,0.09563569724559784,0.09563569724559784
0.25,real,0.01798292249441147,0.014846316538751125,0.09563569724559784
0.25,shuf,0.01490811537951231,0.020527536049485207,0.09563569724559784
0.5,real,0.02023368328809738,0.01543152891099453,0.09563569724559784
0.5,shuf,0.017728377133607864,0.018953876569867134,0.09563569724559784
1.0,real,0.02339337207376957,0.010008743964135647,0.09563569724559784
1.0,shuf,0.01793452724814415,0.024066224694252014,0.09563569724559784
2.0,real,0.6098719835281372,4.471999168395996,0.09563569724559784
2.0,shuf,0.6388052701950073,6.157863616943359,0.09563569724559784
0.0,real,0.0,6.723604679107666,6.723604679107666
0.0,shuf,0.0,6.723604679107666,6.723604679107666
0.25,real,0.015794625505805016,7.084601402282715,6.723604679107666
0.25,shuf,0.01564563810825348,7.0935869216918945,6.723604679107666
0.5,real,0.05979594215750694,6.932900428771973,6.723604679107666
0.5,shuf,0.04942423477768898,6.833338737487793,6.723604679107666
1.0,real,0.13709615170955658,6.328141212463379,6.723604679107666
1.0,shuf,0.09165439009666443,6.508241176605225,6.723604679107666
2.0,real,0.37501758337020874,4.647801876068115,6.723604679107666
2.0,shuf,0.330718994140625,5.194252967834473,6.723604679107666
0.0,real,0.0,6.656144142150879,6.656144142150879
0.0,shuf,0.0,6.656144142150879,6.656144142150879
0.25,real,0.01729651913046837,5.910131454467773,6.656144142150879
0.25,shuf,0.023050609976053238,5.986844062805176,6.656144142150879
0.5,real,0.05774722248315811,5.0943403244018555,6.656144142150879
0.5,shuf,0.04635714739561081,5.694086074829102,6.656144142150879
1.0,real,0.10659939050674438,4.661521911621094,6.656144142150879
1.0,shuf,0.1428174525499344,6.558573246002197,6.656144142150879
2.0,real,0.16568899154663086,4.318637371063232,6.656144142150879
2.0,shuf,0.37124016880989075,6.554959774017334,6.656144142150879
0.0,real,0.0,0.319915771484375,0.319915771484375
0.0,shuf,0.0,0.319915771484375,0.319915771484375
0.25,real,0.006699476391077042,0.30650803446769714,0.319915771484375
0.25,shuf,0.008239543065428734,0.4032577872276306,0.319915771484375
0.5,real,0.013344261795282364,0.23082926869392395,0.319915771484375
0.5,shuf,0.01004820317029953,0.3143778443336487,0.319915771484375
1.0,real,0.016372961923480034,0.2882261872291565,0.319915771484375
1.0,shuf,0.026121042668819427,0.4883148670196533,0.319915771484375
2.0,real,0.26039159297943115,1.7055503129959106,0.319915771484375
2.0,shuf,0.1895865797996521,1.4219406843185425,0.319915771484375
0.0,real,0.0,5.096801280975342,5.096801280975342
0.0,shuf,0.0,5.096801280975342,5.096801280975342
0.25,real,0.05772428587079048,3.700700283050537,5.096801280975342
0.25,shuf,0.03888840600848198,4.396740913391113,5.096801280975342
0.5,real,0.1588270366191864,3.0904645919799805,5.096801280975342
0.5,shuf,0.1338891088962555,3.893225908279419,5.096801280975342
1.0,real,0.27955129742622375,2.8672423362731934,5.096801280975342
1.0,shuf,0.23639348149299622,3.5552475452423096,5.096801280975342
2.0,real,0.3946412205696106,3.5524280071258545,5.096801280975342
2.0,shuf,0.3433816730976105,3.3805437088012695,5.096801280975342
0.0,real,0.0,0.007789592258632183,0.007789592258632183
0.0,shuf,0.0,0.007789592258632183,0.007789592258632183
0.25,real,0.0016459731850773096,0.0008512687054462731,0.007789592258632183
0.25,shuf,0.001997903222218156,0.0004742213059216738,0.007789592258632183
0.5,real,0.0023601700086146593,0.0001991788885788992,0.007789592258632183
0.5,shuf,0.0021661464124917984,0.00033539868309162557,0.007789592258632183
1.0,real,0.0026407851837575436,2.2172682292875834e-05,0.007789592258632183
1.0,shuf,0.0026631599757820368,1.1205610462639015e-05,0.007789592258632183
2.0,real,0.002540715504437685,0.0007357274298556149,0.007789592258632183
2.0,shuf,0.0024168542586266994,0.0003259842633269727,0.007789592258632183
0.0,real,0.0,3.7239346504211426,3.7239346504211426
0.0,shuf,0.0,3.7239346504211426,3.7239346504211426
0.25,real,0.007031571120023727,3.891169786453247,3.7239346504211426
0.25,shuf,0.005754740443080664,4.040990829467773,3.7239346504211426
0.5,real,0.014147037640213966,3.61445689201355,3.7239346504211426
0.5,shuf,0.011870063841342926,3.9222028255462646,3.7239346504211426
1.0,real,0.03326467052102089,3.836683511734009,3.7239346504211426
1.0,shuf,0.02781025692820549,4.117149353027344,3.7239346504211426
2.0,real,0.09436547756195068,3.7999749183654785,3.7239346504211426
2.0,shuf,0.12329672276973724,4.943370819091797,3.7239346504211426
0.0,real,0.0,5.960462772236497e-07,5.960462772236497e-07
0.0,shuf,0.0,5.960462772236497e-07,5.960462772236497e-07
0.25,real,-1.7509652394664954e-08,3.576278118089249e-07,5.960462772236497e-07
0.25,shuf,-2.0532702649234125e-08,3.576278118089249e-07,5.960462772236497e-07
0.5,real,7.101487398131212e-08,2.3841855067985307e-07,5.960462772236497e-07
0.5,shuf,7.317184724797698e-08,2.3841855067985307e-07,5.960462772236497e-07
1.0,real,1.0130885641501663e-07,2.3841855067985307e-07,5.960462772236497e-07
1.0,shuf,1.020416107166966e-07,2.3841855067985307e-07,5.960462772236497e-07
2.0,real,1.1529198673088104e-05,3.6238969187252223e-05,5.960462772236497e-07
2.0,shuf,0.000301504711387679,0.0008753282018005848,5.960462772236497e-07
0.0,real,0.0,1.1598540544509888,1.1598540544509888
0.0,shuf,0.0,1.1598540544509888,1.1598540544509888
0.25,real,0.0332329124212265,1.1617335081100464,1.1598540544509888
0.25,shuf,0.013938205316662788,1.145591378211975,1.1598540544509888
0.5,real,0.07198682427406311,1.3569532632827759,1.1598540544509888
0.5,shuf,0.03819460794329643,1.0517382621765137,1.1598540544509888
1.0,real,0.11500023305416107,1.4562199115753174,1.1598540544509888
1.0,shuf,0.11566220223903656,0.9947512149810791,1.1598540544509888
2.0,real,0.4126169681549072,2.0183920860290527,1.1598540544509888
2.0,shuf,0.322709858417511,1.4734262228012085,1.1598540544509888
0.0,real,0.0,0.47817349433898926,0.47817349433898926
0.0,shuf,0.0,0.47817349433898926,0.47817349433898926
0.25,real,0.08054693043231964,0.16629238426685333,0.47817349433898926
0.25,shuf,0.08000953495502472,0.14479860663414001,0.47817349433898926
0.5,real,0.10466853529214859,0.2183839976787567,0.47817349433898926
0.5,shuf,0.0915536880493164,0.19456924498081207,0.47817349433898926
1.0,real,0.14811252057552338,0.4632872939109802,0.47817349433898926
1.0,shuf,0.11448162794113159,0.32157811522483826,0.47817349433898926
2.0,real,0.2497762143611908,1.1132147312164307,0.47817349433898926
2.0,shuf,0.2620772123336792,1.4825059175491333,0.47817349433898926
0.0,real,0.0,5.421923637390137,5.421923637390137
0.0,shuf,0.0,5.421923637390137,5.421923637390137
0.25,real,0.04405231028795242,4.149540901184082,5.421923637390137
0.25,shuf,0.042782001197338104,4.652772903442383,5.421923637390137
0.5,real,0.13203167915344238,3.099731206893921,5.421923637390137
0.5,shuf,0.09633469581604004,4.332766532897949,5.421923637390137
1.0,real,0.23996523022651672,3.0723133087158203,5.421923637390137
1.0,shuf,0.18848726153373718,3.5046615600585938,5.421923637390137
2.0,real,0.3740207552909851,5.079606056213379,5.421923637390137
2.0,shuf,0.2904161214828491,5.0313310623168945,5.421923637390137
0.0,real,0.0,2.3937153816223145,2.3937153816223145
0.0,shuf,0.0,2.3937153816223145,2.3937153816223145
0.25,real,0.08555060625076294,1.4730439186096191,2.3937153816223145
0.25,shuf,0.08113983273506165,1.2690870761871338,2.3937153816223145
0.5,real,0.2014075219631195,0.9965214729309082,2.3937153816223145
0.5,shuf,0.1921497881412506,0.7418197989463806,2.3937153816223145
1.0,real,0.2669728994369507,0.9980748295783997,2.3937153816223145
1.0,shuf,0.2615048587322235,0.6977596879005432,2.3937153816223145
2.0,real,0.3851543664932251,3.4031589031219482,2.3937153816223145
2.0,shuf,0.46990397572517395,4.963863849639893,2.3937153816223145
0.0,real,0.0,4.843395709991455,4.843395709991455
0.0,shuf,0.0,4.843395709991455,4.843395709991455
0.25,real,0.086290143430233,2.8477847576141357,4.843395709991455
0.25,shuf,0.07592865824699402,3.5591375827789307,4.843395709991455
0.5,real,0.22738361358642578,1.7022305727005005,4.843395709991455
0.5,shuf,0.1941610425710678,2.354184150695801,4.843395709991455
1.0,real,0.3980907201766968,0.6943086981773376,4.843395709991455
1.0,shuf,0.36444443464279175,0.9957660436630249,4.843395709991455
2.0,real,0.42463845014572144,1.2722960710525513,4.843395709991455
2.0,shuf,0.3870537281036377,2.1325578689575195,4.843395709991455
0.0,real,0.0,4.345705986022949,4.345705986022949
0.0,shuf,0.0,4.345705986022949,4.345705986022949
0.25,real,0.014328827150166035,4.1301984786987305,4.345705986022949
0.25,shuf,0.016200605779886246,3.977268934249878,4.345705986022949
0.5,real,0.02390897646546364,4.040736198425293,4.345705986022949
0.5,shuf,0.025476865470409393,3.9720470905303955,4.345705986022949
1.0,real,0.04198487848043442,3.9312469959259033,4.345705986022949
1.0,shuf,0.03927873075008392,4.009387016296387,4.345705986022949
2.0,real,0.10447283089160919,3.6012136936187744,4.345705986022949
2.0,shuf,0.17967770993709564,4.184168815612793,4.345705986022949
0.0,real,0.0,1.069864273071289,1.069864273071289
0.0,shuf,0.0,1.069864273071289,1.069864273071289
0.25,real,0.0417037159204483,0.5310046672821045,1.069864273071289
0.25,shuf,0.06428983062505722,0.4139408767223358,1.069864273071289
0.5,real,0.14087310433387756,0.19572986662387848,1.069864273071289
0.5,shuf,0.18790139257907867,0.12937887012958527,1.069864273071289
1.0,real,0.20773616433143616,0.09920530021190643,1.069864273071289
1.0,shuf,0.2361658364534378,0.09254712611436844,1.069864273071289
2.0,real,0.1827232837677002,0.30832216143608093,1.069864273071289
2.0,shuf,0.2175612896680832,0.5240192413330078,1.069864273071289
0.0,real,0.0,5.1153950691223145,5.1153950691223145
0.0,shuf,0.0,5.1153950691223145,5.1153950691223145
0.25,real,0.011587146669626236,5.866257667541504,5.1153950691223145
0.25,shuf,0.013203544542193413,6.409445285797119,5.1153950691223145
0.5,real,0.061382219195365906,4.8482513427734375,5.1153950691223145
0.5,shuf,0.11000873148441315,5.253362655639648,5.1153950691223145
1.0,real,0.30910181999206543,3.694551706314087,5.1153950691223145
1.0,shuf,0.40248045325279236,3.8431248664855957,5.1153950691223145
2.0,real,0.4549097418785095,3.1903557777404785,5.1153950691223145
2.0,shuf,0.5062993764877319,4.237819671630859,5.1153950691223145
0.0,real,0.0,2.672488212585449,2.672488212585449
0.0,shuf,0.0,2.672488212585449,2.672488212585449
0.25,real,0.039079803973436356,1.6552114486694336,2.672488212585449
0.25,shuf,0.030629510059952736,2.2424235343933105,2.672488212585449
0.5,real,0.10862211138010025,1.214045763015747,2.672488212585449
0.5,shuf,0.09675070643424988,1.9665114879608154,2.672488212585449
1.0,real,0.22550204396247864,1.012542486190796,2.672488212585449
1.0,shuf,0.2203335016965866,1.9819743633270264,2.672488212585449
2.0,real,0.5476832389831543,4.197942733764648,2.672488212585449
2.0,shuf,0.5435143113136292,6.718396186828613,2.672488212585449
0.0,real,0.0,0.006567205302417278,0.006567205302417278
0.0,shuf,0.0,0.006567205302417278,0.006567205302417278
0.25,real,0.0021883854642510414,3.2305197237292305e-05,0.006567205302417278
0.25,shuf,0.0021848035976290703,3.361645576660521e-05,0.006567205302417278
0.5,real,0.0022212229669094086,1.9192511899746023e-05,0.006567205302417278
0.5,shuf,0.002230874728411436,1.4662635294371285e-05,0.006567205302417278
1.0,real,0.002257548738270998,5.006777428206988e-06,0.006567205302417278
1.0,shuf,0.002230904996395111,1.5139465176616795e-05,0.006567205302417278
2.0,real,0.0022025257349014282,3.564294092939235e-05,0.006567205302417278
2.0,shuf,0.0045000240206718445,0.017318101599812508,0.006567205302417278
0.0,real,0.0,3.6274728775024414,3.6274728775024414
0.0,shuf,0.0,3.6274728775024414,3.6274728775024414
0.25,real,0.05061876401305199,3.77016544342041,3.6274728775024414
0.25,shuf,0.037619493901729584,3.223140001296997,3.6274728775024414
0.5,real,0.07308529317378998,3.1208934783935547,3.6274728775024414
0.5,shuf,0.08224105089902878,3.3329997062683105,3.6274728775024414
1.0,real,0.1604960858821869,2.3335752487182617,3.6274728775024414
1.0,shuf,0.1223214864730835,2.581843852996826,3.6274728775024414
2.0,real,0.31300705671310425,1.7741578817367554,3.6274728775024414
2.0,shuf,0.2802611291408539,2.177264928817749,3.6274728775024414
0.0,real,0.0,1.6863398551940918,1.6863398551940918
0.0,shuf,0.0,1.6863398551940918,1.6863398551940918
0.25,real,0.04712923616170883,1.4715955257415771,1.6863398551940918
0.25,shuf,0.07337333261966705,0.9427939653396606,1.6863398551940918
0.5,real,0.106655053794384,1.5818331241607666,1.6863398551940918
0.5,shuf,0.16578416526317596,0.7512220144271851,1.6863398551940918
1.0,real,0.19128791987895966,2.08636474609375,1.6863398551940918
1.0,shuf,0.2594517767429352,0.2735612690448761,1.6863398551940918
2.0,real,0.29740580916404724,3.7439956665039062,1.6863398551940918
2.0,shuf,0.22291553020477295,1.6377599239349365,1.6863398551940918
0.0,real,0.0,1.3667027950286865,1.3667027950286865
0.0,shuf,0.0,1.3667027950286865,1.3667027950286865
0.25,real,0.028980817645788193,0.7391705513000488,1.3667027950286865
0.25,shuf,0.004376041237264872,1.2351402044296265,1.3667027950286865
0.5,real,0.07754906266927719,0.4548913240432739,1.3667027950286865
0.5,shuf,0.011414745822548866,0.9811474084854126,1.3667027950286865
1.0,real,0.2183624804019928,0.13173070549964905,1.3667027950286865
1.0,shuf,0.05121854320168495,0.6334879398345947,1.3667027950286865
2.0,real,0.3190578818321228,0.546352744102478,1.3667027950286865
2.0,shuf,0.5911785364151001,4.261517524719238,1.3667027950286865
0.0,real,0.0,7.254554748535156,7.254554748535156
0.0,shuf,0.0,7.254554748535156,7.254554748535156
0.25,real,0.04363363981246948,8.822242736816406,7.254554748535156
0.25,shuf,0.028433851897716522,8.535616874694824,7.254554748535156
0.5,real,0.10392985492944717,9.250204086303711,7.254554748535156
0.5,shuf,0.08138519525527954,9.0023193359375,7.254554748535156
1.0,real,0.2397323101758957,9.959571838378906,7.254554748535156
1.0,shuf,0.16248780488967896,8.656267166137695,7.254554748535156
2.0,real,0.5168610215187073,10.421871185302734,7.254554748535156
2.0,shuf,0.368949294090271,8.312591552734375,7.254554748535156
0.0,real,0.0,5.23529052734375,5.23529052734375
0.0,shuf,0.0,5.23529052734375,5.23529052734375
0.25,real,0.01983214169740677,4.940670013427734,5.23529052734375
0.25,shuf,0.017321791499853134,5.026154518127441,5.23529052734375
0.5,real,0.04740579426288605,4.866729259490967,5.23529052734375
0.5,shuf,0.0527898371219635,4.934525966644287,5.23529052734375
1.0,real,0.12102965265512466,4.70823860168457,5.23529052734375
1.0,shuf,0.15074756741523743,5.216874122619629,5.23529052734375
2.0,real,0.1817258596420288,5.107503890991211,5.23529052734375
2.0,shuf,0.30849337577819824,5.803610801696777,5.23529052734375
0.0,real,0.0,1.3484288454055786,1.3484288454055786
0.0,shuf,0.0,1.3484288454055786,1.3484288454055786
0.25,real,0.027398796752095222,1.0666927099227905,1.3484288454055786
0.25,shuf,0.027223708108067513,1.140012264251709,1.3484288454055786
0.5,real,0.06283140182495117,1.0534980297088623,1.3484288454055786
0.5,shuf,0.057409562170505524,1.1054540872573853,1.3484288454055786
1.0,real,0.13538791239261627,1.122275471687317,1.3484288454055786
1.0,shuf,0.12277807295322418,1.2573179006576538,1.3484288454055786
2.0,real,0.26286786794662476,2.4533910751342773,1.3484288454055786
2.0,shuf,0.3084135055541992,3.4340567588806152,1.3484288454055786
0.0,real,0.0,3.686776876449585,3.686776876449585
0.0,shuf,0.0,3.686776876449585,3.686776876449585
0.25,real,0.03083917498588562,3.400808572769165,3.686776876449585
0.25,shuf,0.03808349370956421,3.463216781616211,3.686776876449585
0.5,real,0.057374611496925354,3.021247386932373,3.686776876449585
0.5,shuf,0.07238704711198807,3.153876781463623,3.686776876449585
1.0,real,0.10998097062110901,2.3825833797454834,3.686776876449585
1.0,shuf,0.11174856126308441,2.8019156455993652,3.686776876449585
2.0,real,0.29578909277915955,2.9681007862091064,3.686776876449585
2.0,shuf,0.23165686428546906,2.5604891777038574,3.686776876449585
0.0,real,0.0,3.5062096118927,3.5062096118927
0.0,shuf,0.0,3.5062096118927,3.5062096118927
0.25,real,0.026347044855356216,3.186613082885742,3.5062096118927
0.25,shuf,0.024864397943019867,2.7519874572753906,3.5062096118927
0.5,real,0.12327820807695389,2.9447293281555176,3.5062096118927
0.5,shuf,0.0844142958521843,1.9930351972579956,3.5062096118927
1.0,real,0.23688827455043793,2.3759450912475586,3.5062096118927
1.0,shuf,0.2229844182729721,2.680422067642212,3.5062096118927
2.0,real,0.4169537425041199,3.623413562774658,3.5062096118927
2.0,shuf,0.4543430507183075,3.455317974090576,3.5062096118927
0.0,real,0.0,1.9223766326904297,1.9223766326904297
0.0,shuf,0.0,1.9223766326904297,1.9223766326904297
0.25,real,0.04567837715148926,1.473767876625061,1.9223766326904297
0.25,shuf,0.03555523604154587,1.5825636386871338,1.9223766326904297
0.5,real,0.11558903753757477,1.3254432678222656,1.9223766326904297
0.5,shuf,0.08835402131080627,1.53872549533844,1.9223766326904297
1.0,real,0.19601288437843323,1.8785375356674194,1.9223766326904297
1.0,shuf,0.14249184727668762,1.7090827226638794,1.9223766326904297
2.0,real,0.23797404766082764,2.1742186546325684,1.9223766326904297
2.0,shuf,0.19939494132995605,2.683990478515625,1.9223766326904297
0.0,real,0.0,3.872814416885376,3.872814416885376
0.0,shuf,0.0,3.872814416885376,3.872814416885376
0.25,real,0.033956464380025864,2.8257315158843994,3.872814416885376
0.25,shuf,0.06444372236728668,3.045530319213867,3.872814416885376
0.5,real,0.09494291245937347,2.2032887935638428,3.872814416885376
0.5,shuf,0.13857963681221008,2.8368563652038574,3.872814416885376
1.0,real,0.18639501929283142,1.5896320343017578,3.872814416885376
1.0,shuf,0.18984004855155945,2.972045421600342,3.872814416885376
2.0,real,0.30638837814331055,4.0424394607543945,3.872814416885376
2.0,shuf,0.3166859745979309,4.067358493804932,3.872814416885376
0.0,real,0.0,4.539384841918945,4.539384841918945
0.0,shuf,0.0,4.539384841918945,4.539384841918945
0.25,real,0.04779466241598129,3.038926124572754,4.539384841918945
0.25,shuf,0.030663780868053436,4.033030033111572,4.539384841918945
0.5,real,0.16303220391273499,1.9019936323165894,4.539384841918945
0.5,shuf,0.07713272422552109,3.9118294715881348,4.539384841918945
1.0,real,0.322907030582428,1.2880125045776367,4.539384841918945
1.0,shuf,0.16525188088417053,4.059854507446289,4.539384841918945
2.0,real,0.37264060974121094,1.6086517572402954,4.539384841918945
2.0,shuf,0.26426389813423157,4.652334690093994,4.539384841918945
0.0,real,0.0,1.9964268207550049,1.9964268207550049
0.0,shuf,0.0,1.9964268207550049,1.9964268207550049
0.25,real,0.043518565595149994,1.4040195941925049,1.9964268207550049
0.25,shuf,0.029463063925504684,1.6628612279891968,1.9964268207550049
0.5,real,0.08554618805646896,1.222007393836975,1.9964268207550049
0.5,shuf,0.07727742195129395,1.3828494548797607,1.9964268207550049
1.0,real,0.11899116635322571,1.438296914100647,1.9964268207550049
1.0,shuf,0.10781068354845047,1.7019627094268799,1.9964268207550049
2.0,real,0.2008187621831894,2.480372428894043,1.9964268207550049
2.0,shuf,0.2337985336780548,3.276104211807251,1.9964268207550049
0.0,real,0.0,7.187803268432617,7.187803268432617
0.0,shuf,0.0,7.187803268432617,7.187803268432617
0.25,real,0.028608502820134163,5.73858642578125,7.187803268432617
0.25,shuf,0.028077688068151474,5.793717384338379,7.187803268432617
0.5,real,0.08247793465852737,4.69291353225708,7.187803268432617
0.5,shuf,0.08350446075201035,4.731224060058594,7.187803268432617
1.0,real,0.17839810252189636,3.6273276805877686,7.187803268432617
1.0,shuf,0.20731642842292786,3.778926372528076,7.187803268432617
2.0,real,0.32891470193862915,5.011663436889648,7.187803268432617
2.0,shuf,0.3144535720348358,4.6625776290893555,7.187803268432617
0.0,real,0.0,2.8252077102661133,2.8252077102661133
0.0,shuf,0.0,2.8252077102661133,2.8252077102661133
0.25,real,0.02069348655641079,1.9760009050369263,2.8252077102661133
0.25,shuf,0.024507593363523483,2.5243914127349854,2.8252077102661133
0.5,real,0.07405142486095428,1.1624974012374878,2.8252077102661133
0.5,shuf,0.0633019432425499,2.2196831703186035,2.8252077102661133
1.0,real,0.2885165810585022,0.37498751282691956,2.8252077102661133
1.0,shuf,0.12299303710460663,1.2475515604019165,2.8252077102661133
2.0,real,0.3678494691848755,0.3712298274040222,2.8252077102661133
2.0,shuf,0.2664220929145813,2.6439738273620605,2.8252077102661133
0.0,real,0.0,1.1155846118927002,1.1155846118927002
0.0,shuf,0.0,1.1155846118927002,1.1155846118927002
0.25,real,0.03602874279022217,1.4957668781280518,1.1155846118927002
0.25,shuf,0.04230242222547531,1.4868701696395874,1.1155846118927002
0.5,real,0.10663177818059921,1.8922446966171265,1.1155846118927002
0.5,shuf,0.09254723787307739,1.6017471551895142,1.1155846118927002
1.0,real,0.18932276964187622,2.3861217498779297,1.1155846118927002
1.0,shuf,0.13359037041664124,1.9519357681274414,1.1155846118927002
2.0,real,0.368256151676178,3.937446117401123,1.1155846118927002
2.0,shuf,0.30330199003219604,3.655656337738037,1.1155846118927002
0.0,real,0.0,1.1188733577728271,1.1188733577728271
0.0,shuf,0.0,1.1188733577728271,1.1188733577728271
0.25,real,0.0028571023140102625,1.1633822917938232,1.1188733577728271
0.25,shuf,0.0018546233186498284,1.1648406982421875,1.1188733577728271
0.5,real,0.006307157222181559,1.1803635358810425,1.1188733577728271
0.5,shuf,0.003767048241570592,1.1634718179702759,1.1188733577728271
1.0,real,0.011197848245501518,1.147212266921997,1.1188733577728271
1.0,shuf,0.007607950828969479,1.1443774700164795,1.1188733577728271
2.0,real,0.251711905002594,2.0383994579315186,1.1188733577728271
2.0,shuf,0.19360008835792542,1.4615215063095093,1.1188733577728271
0.0,real,0.0,4.613640308380127,4.613640308380127
0.0,shuf,0.0,4.613640308380127,4.613640308380127
0.25,real,0.020653728395700455,4.118261337280273,4.613640308380127
0.25,shuf,0.01907242275774479,3.9566736221313477,4.613640308380127
0.5,real,0.06516732275485992,3.5693087577819824,4.613640308380127
0.5,shuf,0.06065584346652031,3.4849936962127686,4.613640308380127
1.0,real,0.19068413972854614,2.9027299880981445,4.613640308380127
1.0,shuf,0.22924233973026276,3.0633230209350586,4.613640308380127
2.0,real,0.36255303025245667,2.6720917224884033,4.613640308380127
2.0,shuf,0.4194832742214203,4.894384384155273,4.613640308380127
0.0,real,0.0,1.2671810388565063,1.2671810388565063
0.0,shuf,0.0,1.2671810388565063,1.2671810388565063
0.25,real,0.13347303867340088,0.26782137155532837,1.2671810388565063
0.25,shuf,0.03750014677643776,0.6510401964187622,1.2671810388565063
0.5,real,0.27585381269454956,0.05505087971687317,1.2671810388565063
0.5,shuf,0.11969062685966492,0.3229101896286011,1.2671810388565063
1.0,real,0.33260786533355713,0.014111733064055443,1.2671810388565063
1.0,shuf,0.2500137686729431,0.10212843120098114,1.2671810388565063
2.0,real,0.3106561601161957,0.3991672694683075,1.2671810388565063
2.0,shuf,0.27292948961257935,0.8120900392532349,1.2671810388565063
0.0,real,0.0,5.272434234619141,5.272434234619141
0.0,shuf,0.0,5.272434234619141,5.272434234619141
0.25,real,0.014857390895485878,5.810419082641602,5.272434234619141
0.25,shuf,0.01125859934836626,5.692330360412598,5.272434234619141
0.5,real,0.020703837275505066,6.046727180480957,5.272434234619141
0.5,shuf,0.011994227766990662,5.866878032684326,5.272434234619141
1.0,real,0.03403709828853607,6.17694616317749,5.272434234619141
1.0,shuf,0.02740991860628128,5.989480018615723,5.272434234619141
2.0,real,0.07970348000526428,6.750885486602783,5.272434234619141
2.0,shuf,0.25062304735183716,7.154210090637207,5.272434234619141
0.0,real,0.0,1.6239502429962158,1.6239502429962158
0.0,shuf,0.0,1.6239502429962158,1.6239502429962158
0.25,real,0.04159913957118988,1.22096586227417,1.6239502429962158
0.25,shuf,0.05414881557226181,1.0407958030700684,1.6239502429962158
0.5,real,0.09393174946308136,0.9854451417922974,1.6239502429962158
0.5,shuf,0.14223870635032654,0.6628248691558838,1.6239502429962158
1.0,real,0.2485748827457428,1.0552446842193604,1.6239502429962158
1.0,shuf,0.2665194869041443,0.6491610407829285,1.6239502429962158
2.0,real,0.40287452936172485,5.983920097351074,1.6239502429962158
2.0,shuf,0.3900739550590515,3.954840660095215,1.6239502429962158
0.0,real,0.0,1.1500217914581299,1.1500217914581299
0.0,shuf,0.0,1.1500217914581299,1.1500217914581299
0.25,real,0.056428950279951096,0.47385740280151367,1.1500217914581299
0.25,shuf,0.0485665462911129,0.5169966816902161,1.1500217914581299
0.5,real,0.09691250324249268,0.3566823899745941,1.1500217914581299
0.5,shuf,0.10376833379268646,0.3210531771183014,1.1500217914581299
1.0,real,0.15872684121131897,0.24327297508716583,1.1500217914581299
1.0,shuf,0.14831644296646118,0.254334032535553,1.1500217914581299
2.0,real,0.21871307492256165,1.8051825761795044,1.1500217914581299
2.0,shuf,0.25173094868659973,2.3065524101257324,1.1500217914581299
0.0,real,0.0,2.693425416946411,2.693425416946411
0.0,shuf,0.0,2.693425416946411,2.693425416946411
0.25,real,0.03881941735744476,2.8200769424438477,2.693425416946411
0.25,shuf,0.04200797900557518,3.083948850631714,2.693425416946411
0.5,real,0.05462438240647316,2.5361344814300537,2.693425416946411
0.5,shuf,0.06347164511680603,2.8612844944000244,2.693425416946411
1.0,real,0.11352139711380005,2.218367576599121,2.693425416946411
1.0,shuf,0.11258719116449356,2.5637640953063965,2.693425416946411
2.0,real,0.19846446812152863,2.0236430168151855,2.693425416946411
2.0,shuf,0.16685278713703156,2.7606253623962402,2.693425416946411
0.0,real,0.0,4.861042022705078,4.861042022705078
0.0,shuf,0.0,4.861042022705078,4.861042022705078
0.25,real,0.007203065790235996,4.811246871948242,4.861042022705078
0.25,shuf,0.007725588046014309,4.941202163696289,4.861042022705078
0.5,real,0.017498493194580078,4.823492050170898,4.861042022705078
0.5,shuf,0.016954991966485977,4.952886581420898,4.861042022705078
